farm_id,farm_name,farm_type,cow_id,animal_id,date,milk_yield_l,rumination_min,activity_rate,eating_min,standing_min,resting_min,data_collection_rate_pct,group_id,parity,days_in_milk,insemination_flag,pregnancy_status,data_source,productivity_class_demo
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2025-12-03,22.56,321.12,58.22,263.07,307.35,880.73,84.12,FARM-05-PEN-01,2,235,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2025-12-04,17.02,249.4,,256.94,306.97,870.26,71.52,FARM-05-PEN-01,2,236,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2025-12-05,17.79,269.09,59.74,259.82,259.81,900.0,90.9,FARM-05-PEN-01,2,237,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2025-12-06,,302.85,56.45,222.08,337.1,888.35,72.06,FARM-05-PEN-01,2,238,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2025-12-07,17.93,303.76,61.83,233.06,344.49,847.32,79.78,FARM-05-PEN-01,2,239,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2025-12-08,18.57,324.09,,222.64,294.77,900.0,76.79,FARM-05-PEN-01,2,240,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2025-12-09,19.7,,64.75,279.28,260.37,871.75,83.48,FARM-05-PEN-01,2,241,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2025-12-10,15.0,,52.6,169.86,291.03,900.0,74.55,FARM-05-PEN-01,2,242,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2025-12-11,17.2,273.96,50.7,202.11,373.27,844.62,87.16,FARM-05-PEN-01,2,243,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2025-12-12,15.6,,49.9,239.94,389.14,819.71,76.51,FARM-05-PEN-01,2,244,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2025-12-13,16.62,,51.58,243.25,357.4,855.28,83.86,FARM-05-PEN-01,2,245,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2025-12-14,20.45,310.21,43.74,251.12,330.41,850.38,87.7,FARM-05-PEN-01,2,246,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2025-12-15,19.9,340.21,45.63,213.5,332.81,889.61,77.02,FARM-05-PEN-01,2,247,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2025-12-16,12.96,263.53,,218.22,322.12,892.93,72.31,FARM-05-PEN-01,2,248,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2025-12-17,17.57,286.78,,249.99,330.78,858.22,78.37,FARM-05-PEN-01,2,249,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2025-12-18,15.91,281.55,53.77,241.85,356.53,858.06,84.34,FARM-05-PEN-01,2,250,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2025-12-19,18.12,343.69,61.81,235.36,342.67,864.65,85.53,FARM-05-PEN-01,2,251,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2025-12-20,12.92,277.22,66.03,263.5,384.29,805.05,80.19,FARM-05-PEN-01,2,252,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2025-12-21,,265.16,65.18,297.72,302.59,830.03,73.66,FARM-05-PEN-01,2,253,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2025-12-22,18.77,283.79,66.14,274.57,383.24,783.15,83.99,FARM-05-PEN-01,2,254,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2025-12-23,17.55,279.46,63.91,257.45,347.52,852.03,73.4,FARM-05-PEN-01,2,255,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2025-12-24,,303.0,55.88,240.45,319.72,884.09,77.6,FARM-05-PEN-01,2,256,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2025-12-25,19.49,302.12,,313.29,235.7,879.14,79.59,FARM-05-PEN-01,2,257,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2025-12-26,18.23,294.74,63.34,253.45,299.52,887.99,85.45,FARM-05-PEN-01,2,258,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2025-12-27,16.55,305.09,43.38,243.77,298.9,861.5,92.1,FARM-05-PEN-01,2,259,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2025-12-28,15.8,,56.59,250.33,324.33,870.02,76.39,FARM-05-PEN-01,2,260,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2025-12-29,18.59,278.09,60.6,221.97,228.84,900.0,72.56,FARM-05-PEN-01,2,261,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2025-12-30,16.07,281.96,58.28,281.0,320.44,812.46,81.41,FARM-05-PEN-01,2,262,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2025-12-31,17.66,271.44,47.15,226.47,362.54,826.65,77.85,FARM-05-PEN-01,2,263,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-01,17.74,303.27,53.87,253.42,333.99,855.25,86.31,FARM-05-PEN-01,2,264,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-02,14.93,306.54,58.53,227.91,420.88,818.08,86.81,FARM-05-PEN-01,2,265,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-03,16.4,306.15,57.76,228.2,348.79,845.99,82.59,FARM-05-PEN-01,2,266,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-04,20.94,285.07,55.19,286.63,310.89,791.02,84.28,FARM-05-PEN-01,2,267,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-05,16.54,305.61,57.99,193.75,321.65,900.0,88.33,FARM-05-PEN-01,2,268,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-06,17.92,,,293.82,300.6,844.27,77.65,FARM-05-PEN-01,2,269,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-07,15.86,,58.84,225.21,297.23,900.0,78.08,FARM-05-PEN-01,2,270,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-08,16.45,,50.17,204.86,351.44,890.5,68.09,FARM-05-PEN-01,2,271,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-09,15.31,249.9,58.31,261.61,331.19,835.98,85.72,FARM-05-PEN-01,2,272,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-10,19.56,272.41,54.23,368.65,411.8,659.64,88.19,FARM-05-PEN-01,2,273,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-11,,259.83,,262.32,335.9,833.48,77.39,FARM-05-PEN-01,2,274,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-12,12.86,290.61,62.09,197.97,396.28,861.65,82.96,FARM-05-PEN-01,2,275,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-13,14.9,254.26,,250.97,339.2,825.6,78.67,FARM-05-PEN-01,2,276,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-14,15.73,293.19,54.26,219.5,398.96,814.62,71.82,FARM-05-PEN-01,2,277,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-15,15.47,271.6,46.62,287.89,352.01,823.69,70.79,FARM-05-PEN-01,2,278,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-16,16.21,327.19,,227.15,267.96,900.0,71.46,FARM-05-PEN-01,2,279,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-17,18.89,,69.75,260.59,344.31,825.43,68.45,FARM-05-PEN-01,2,280,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-18,15.19,,49.16,225.1,325.07,897.16,78.64,FARM-05-PEN-01,2,281,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-19,11.62,236.48,62.74,180.67,327.4,900.0,83.94,FARM-05-PEN-01,2,282,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-20,16.73,303.56,52.48,236.01,302.69,891.45,83.15,FARM-05-PEN-01,2,283,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-21,15.26,276.83,,174.78,303.34,900.0,77.22,FARM-05-PEN-01,2,284,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-22,19.86,279.64,51.09,243.74,340.85,855.67,87.65,FARM-05-PEN-01,2,285,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-23,15.66,307.05,,169.57,333.23,900.0,72.0,FARM-05-PEN-01,2,286,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-24,15.25,313.26,41.7,253.25,278.45,900.0,76.9,FARM-05-PEN-01,2,287,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-25,14.12,348.01,50.21,243.35,329.79,846.41,76.19,FARM-05-PEN-01,2,288,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-26,16.64,,,260.71,271.38,900.0,81.81,FARM-05-PEN-01,2,289,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-27,17.86,285.56,59.26,253.18,304.6,861.38,73.19,FARM-05-PEN-01,2,290,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-28,,294.69,66.63,201.39,326.58,896.07,73.93,FARM-05-PEN-01,2,291,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-29,16.33,309.65,44.5,296.07,331.4,832.82,81.79,FARM-05-PEN-01,2,292,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-30,19.03,,63.28,252.05,368.23,813.65,72.8,FARM-05-PEN-01,2,293,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-01-31,16.59,305.73,,263.23,288.01,846.72,81.76,FARM-05-PEN-01,2,294,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-02-01,17.07,312.58,,269.91,286.62,865.12,73.55,FARM-05-PEN-01,2,295,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-02-02,15.13,298.3,61.23,239.61,346.36,859.54,88.11,FARM-05-PEN-01,2,296,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-02-03,17.76,311.75,67.6,257.06,315.42,886.31,88.38,FARM-05-PEN-01,2,297,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-02-04,17.94,259.89,,220.94,323.69,880.59,79.92,FARM-05-PEN-01,2,298,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-02-05,18.08,283.62,,233.42,319.72,842.1,75.53,FARM-05-PEN-01,2,299,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-02-06,15.09,,64.91,166.12,364.67,869.29,73.88,FARM-05-PEN-01,2,300,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-02-07,,272.1,48.11,236.73,396.49,820.85,71.22,FARM-05-PEN-01,2,301,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-02-08,15.18,,59.97,250.46,305.78,864.14,76.53,FARM-05-PEN-01,2,302,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-02-09,15.16,,51.3,245.36,286.72,897.26,69.64,FARM-05-PEN-01,2,303,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-02-10,17.19,274.27,48.64,286.96,387.27,782.03,83.55,FARM-05-PEN-01,2,304,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-02-11,18.28,304.36,69.46,242.8,248.23,900.0,86.73,FARM-05-PEN-01,2,305,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-02-12,13.23,272.88,64.28,199.83,348.74,876.85,72.84,FARM-05-PEN-01,2,306,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-02-13,14.15,,62.16,224.82,375.46,876.51,76.67,FARM-05-PEN-01,2,307,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-02-14,18.24,309.52,62.7,245.49,329.05,855.82,86.28,FARM-05-PEN-01,2,308,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-02-15,15.41,323.5,46.67,210.09,324.93,888.05,90.98,FARM-05-PEN-01,2,309,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-02-16,17.85,324.29,52.02,193.05,310.21,900.0,76.53,FARM-05-PEN-01,2,310,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-02-17,19.02,335.53,53.3,253.28,302.45,869.86,78.8,FARM-05-PEN-01,2,311,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-02-18,15.28,281.06,48.18,244.57,325.94,889.2,74.07,FARM-05-PEN-01,2,312,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-02-19,18.72,314.92,60.28,251.02,291.37,885.51,74.78,FARM-05-PEN-01,2,313,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-02-20,,332.69,56.09,259.1,435.63,736.02,77.71,FARM-05-PEN-01,2,314,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-02-21,13.86,297.43,58.18,177.8,417.95,824.29,73.91,FARM-05-PEN-01,2,315,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-02-22,18.66,293.13,,206.95,269.0,900.0,75.29,FARM-05-PEN-01,2,316,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-02-23,17.21,305.43,59.49,221.18,267.95,900.0,80.73,FARM-05-PEN-01,2,317,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-02-24,13.78,264.67,50.81,266.93,339.15,835.98,81.63,FARM-05-PEN-01,2,318,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-02-25,15.93,,,245.39,319.65,859.63,75.82,FARM-05-PEN-01,2,319,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-02-26,17.8,,,256.04,310.27,843.0,81.18,FARM-05-PEN-01,2,320,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-02-27,17.36,298.66,68.11,264.28,262.52,900.0,86.62,FARM-05-PEN-01,2,321,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-02-28,17.63,305.99,42.41,236.45,333.74,855.33,82.07,FARM-05-PEN-01,2,322,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-03-01,21.09,327.92,65.49,273.29,330.99,825.28,74.28,FARM-05-PEN-01,2,323,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-03-02,18.25,290.61,46.25,267.73,311.54,819.21,74.14,FARM-05-PEN-01,2,324,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-03-03,18.51,,,223.01,333.54,885.8,69.2,FARM-05-PEN-01,2,325,0,pregnant,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-03-04,12.06,,60.86,261.75,359.38,815.9,78.54,FARM-05-PEN-01,2,326,0,open,bootstrap/demo,medium
FARM-05,Low Reliability Farm,Low Reliability,FARM-05-COW-020,FARM-05-COW-020,2026-03-05,13.33,284.23,65.08,256.5,283.33,868.3,71.03,FARM-05-PEN-01,2,327,0,pregnant,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-11-21,23.4,291.79,59.55,230.84,302.08,900.0,100.0,FARM-06-PEN-04,3,35,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-11-22,23.86,285.76,54.98,248.88,309.0,853.22,98.06,FARM-06-PEN-04,3,36,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-11-23,22.1,295.59,58.5,254.22,337.68,838.7,98.54,FARM-06-PEN-04,3,37,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-11-24,22.79,318.55,52.44,234.23,330.18,880.22,98.75,FARM-06-PEN-04,3,38,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-11-25,22.65,309.87,63.53,261.83,315.52,843.62,100.0,FARM-06-PEN-04,3,39,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-11-26,24.52,318.59,49.9,272.48,317.87,891.66,97.87,FARM-06-PEN-04,3,40,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-11-27,22.46,291.74,51.39,246.29,359.11,828.46,97.95,FARM-06-PEN-04,3,41,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-11-28,21.18,302.78,53.6,278.1,341.21,794.31,100.0,FARM-06-PEN-04,3,42,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-11-29,22.73,317.96,50.55,243.61,347.94,859.36,100.0,FARM-06-PEN-04,3,43,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-11-30,24.65,299.05,52.54,267.64,312.67,850.82,95.61,FARM-06-PEN-04,3,44,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-12-01,24.4,323.82,55.04,248.58,338.27,867.86,97.73,FARM-06-PEN-04,3,45,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-12-02,21.63,307.59,52.08,239.14,329.91,883.79,93.16,FARM-06-PEN-04,3,46,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-12-03,23.94,288.84,52.21,271.44,308.95,868.13,95.91,FARM-06-PEN-04,3,47,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-12-04,22.63,321.9,57.74,234.62,316.94,873.75,99.78,FARM-06-PEN-04,3,48,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-12-05,23.9,296.84,57.39,256.32,301.16,888.77,97.66,FARM-06-PEN-04,3,49,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-12-06,22.56,317.04,51.43,281.82,334.35,836.09,100.0,FARM-06-PEN-04,3,50,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-12-07,24.15,314.19,60.36,279.52,310.19,873.31,94.58,FARM-06-PEN-04,3,51,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-12-08,24.26,331.51,54.65,261.93,324.99,835.74,97.07,FARM-06-PEN-04,3,52,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-12-09,20.8,292.74,53.31,227.54,292.08,900.0,99.67,FARM-06-PEN-04,3,53,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-12-10,22.55,301.19,62.05,257.23,295.55,897.67,100.0,FARM-06-PEN-04,3,54,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-12-11,22.81,311.85,51.38,253.61,310.16,871.49,99.52,FARM-06-PEN-04,3,55,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-12-12,22.6,301.37,49.67,233.74,287.46,900.0,100.0,FARM-06-PEN-04,3,56,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-12-13,21.48,340.33,51.7,242.52,304.46,890.15,100.0,FARM-06-PEN-04,3,57,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-12-14,22.62,299.89,47.62,274.34,317.71,879.12,94.38,FARM-06-PEN-04,3,58,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-12-15,23.89,317.97,46.34,262.1,356.64,791.28,99.98,FARM-06-PEN-04,3,59,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-12-16,22.61,309.77,56.13,250.01,306.41,882.59,98.32,FARM-06-PEN-04,3,60,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-12-17,22.78,302.31,55.49,257.55,310.86,888.71,95.54,FARM-06-PEN-04,3,61,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-12-18,21.17,302.31,62.18,285.61,339.68,794.6,100.0,FARM-06-PEN-04,3,62,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-12-19,22.73,300.72,54.87,258.49,376.57,808.41,98.92,FARM-06-PEN-04,3,63,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-12-20,24.08,322.74,53.38,272.42,343.27,810.22,94.52,FARM-06-PEN-04,3,64,0,open,bootstrap/demo,medium
FARM-06,Benchmark Farm,Benchmark,FARM-06-COW-001,FARM-06-COW-001,2025-12-21,22.33,307.14,58.21,264.42,301.13,852.06,97.01,FARM-06-PEN-04,3,65,0,open,bootstrap/demo,medium
